date,symbol,open,high,low,close,volume
2022-05-09,2317,94.82,94.9,93.37,93.89,8985514
2022-05-10,2317,93.83,96.35,93.73,95.54,8923892
2022-05-11,2317,96.49,96.81,94.0,94.6,9790958
2022-05-12,2317,94.4,95.12,92.23,92.82,6365205
2022-05-13,2317,93.2,93.98,91.21,92.21,8112077
2022-05-16,2317,92.19,94.81,91.64,93.65,6737366
2022-05-17,2317,93.48,95.05,93.47,94.63,13108210
2022-05-18,2317,95.22,95.63,93.84,94.06,12470437
2022-05-19,2317,94.04,94.12,93.61,94.0,10667266
2022-05-20,2317,93.8,94.2,91.98,92.56,12936633
2022-05-23,2317,92.3,93.87,91.85,92.25,9609035
2022-05-24,2317,92.15,92.73,90.99,91.88,10724881
2022-05-25,2317,92.26,93.72,91.57,93.09,12204310
2022-05-26,2317,94.02,94.39,91.45,91.87,8052478
2022-05-27,2317,92.23,93.62,90.25,90.59,10676860
2022-05-30,2317,90.95,92.3,89.75,90.85,9617408
2022-05-31,2317,91.08,91.99,90.93,91.45,8699413
2022-06-01,2317,91.91,93.21,91.26,92.73,12460629
2022-06-02,2317,92.57,93.87,90.2,90.86,8193721
2022-06-03,2317,91.23,91.61,90.4,91.01,9380969
2022-06-06,2317,91.04,91.54,88.71,89.24,9408871
2022-06-07,2317,88.72,89.01,87.33,88.17,10427523
2022-06-08,2317,87.8,88.51,87.01,88.12,10924963
2022-06-09,2317,87.2,87.92,86.84,87.63,8449813
2022-06-10,2317,87.92,88.43,86.35,87.22,7558679
2022-06-13,2317,86.54,87.3,86.39,86.92,12443025
2022-06-14,2317,87.28,87.75,87.11,87.37,8142868
2022-06-15,2317,88.0,88.68,87.28,87.67,9467827
2022-06-16,2317,88.38,89.35,87.04,87.66,9940902
2022-06-17,2317,87.83,88.38,87.6,88.0,11673438
2022-06-20,2317,88.33,89.44,87.33,88.04,10280596
2022-06-21,2317,88.12,91.6,87.69,91.45,12664842
2022-06-22,2317,91.17,92.12,89.61,90.05,9328789
2022-06-23,2317,89.79,91.24,89.75,91.23,10493143
2022-06-24,2317,90.98,91.66,90.53,91.54,11469255
2022-06-27,2317,91.3,91.41,90.23,90.64,9893767
2022-06-28,2317,90.72,93.5,89.86,92.97,10468789
2022-06-29,2317,93.82,94.38,91.7,92.34,10115245
2022-06-30,2317,92.91,93.25,91.9,92.75,9354485
2022-07-01,2317,92.67,94.3,91.84,93.87,9600701
2022-07-04,2317,94.37,95.22,92.44,92.97,8199160
2022-07-05,2317,93.21,93.43,92.51,93.4,9938973
2022-07-06,2317,93.47,94.29,90.03,90.78,10114128
2022-07-07,2317,90.41,90.56,89.47,90.45,9839019
2022-07-08,2317,90.19,92.59,90.19,91.74,7340860
2022-07-11,2317,91.98,93.15,91.44,91.9,7272986
2022-07-12,2317,91.65,93.01,90.09,90.91,10279989
2022-07-13,2317,90.91,91.71,90.32,90.68,7904119
2022-07-14,2317,90.51,91.07,89.72,89.96,8681000
2022-07-15,2317,89.9,90.54,89.32,90.29,7452992
2022-07-18,2317,90.69,90.78,89.04,90.37,7975001
2022-07-19,2317,90.1,91.8,89.6,90.84,7451057
2022-07-20,2317,90.74,91.44,89.63,90.23,7862868
2022-07-21,2317,89.95,90.33,88.78,89.48,8834770
2022-07-22,2317,89.48,91.04,89.01,90.36,5675767
2022-07-25,2317,90.23,90.39,89.81,90.15,7882711
2022-07-26,2317,89.89,90.99,88.91,88.95,7375474
2022-07-27,2317,88.68,89.14,87.54,87.72,8377051
2022-07-28,2317,88.02,90.07,87.98,89.17,7169279
2022-07-29,2317,89.48,90.86,88.56,89.69,8728951
2022-08-01,2317,89.73,93.0,89.12,92.55,6250568
2022-08-02,2317,91.91,93.01,91.4,92.65,8678428
2022-08-03,2317,92.29,95.25,91.68,93.91,7584382
2022-08-04,2317,93.67,94.63,91.49,92.11,7357729
2022-08-05,2317,91.57,92.9,90.51,92.38,8722698
2022-08-08,2317,92.96,93.05,92.07,92.26,9977107
2022-08-09,2317,92.16,93.46,91.9,92.93,7461206
2022-08-10,2317,92.93,93.3,92.28,93.17,6425671
2022-08-11,2317,93.64,95.02,90.82,92.09,7916367
2022-08-12,2317,92.07,92.77,91.42,91.82,8901557
2022-08-15,2317,91.71,92.56,89.37,89.6,6707270
2022-08-16,2317,90.14,90.34,90.1,90.26,5896579
2022-08-17,2317,89.73,89.92,87.65,88.62,6602131
2022-08-18,2317,88.28,89.43,87.09,88.67,5949912
2022-08-19,2317,88.8,91.08,88.13,90.53,7491023
2022-08-22,2317,90.72,93.33,90.33,92.57,8128538
2022-08-23,2317,92.61,94.24,91.16,91.53,7300343
2022-08-24,2317,91.45,92.33,90.87,91.85,6705076
2022-08-25,2317,91.67,93.42,91.22,92.12,7796521
2022-08-26,2317,92.46,93.29,90.7,91.4,5869596
2022-08-29,2317,92.02,92.29,89.83,90.6,5982528
2022-08-30,2317,90.35,91.92,90.07,91.72,6449327
2022-08-31,2317,91.75,92.34,91.21,92.19,5830958
2022-09-01,2317,92.49,93.47,91.84,92.92,9877850
2022-09-02,2317,92.57,93.54,92.44,92.77,6982679
2022-09-05,2317,92.51,92.97,91.24,92.13,8910851
2022-09-06,2317,92.25,93.64,91.94,93.17,7860128
2022-09-07,2317,92.46,92.95,90.01,90.65,6836190
2022-09-08,2317,90.82,92.8,89.77,92.34,9907988
2022-09-09,2317,92.06,93.29,92.04,92.93,7482291
2022-09-12,2317,92.81,93.47,91.61,91.79,6059191
2022-09-13,2317,91.77,92.14,90.8,91.25,6760506
2022-09-14,2317,91.06,91.52,89.26,89.69,7906983
2022-09-15,2317,89.93,90.47,89.9,90.16,9836848
2022-09-16,2317,89.82,91.24,88.89,90.6,10786572
2022-09-19,2317,90.98,91.09,90.36,90.89,7513425
2022-09-20,2317,91.48,92.12,91.09,91.29,6421323
2022-09-21,2317,91.48,93.84,91.06,93.12,8545280
2022-09-22,2317,93.26,93.38,91.62,92.04,7327258
2022-09-23,2317,91.91,92.13,88.01,88.46,8312786
2022-09-26,2317,88.57,91.02,87.86,90.36,9821217
2022-09-27,2317,90.46,91.68,90.13,90.88,12350851
2022-09-28,2317,90.96,92.66,89.97,92.63,7559352
2022-09-29,2317,92.16,94.64,92.14,93.25,8758030
2022-09-30,2317,93.23,93.63,89.94,90.9,8090662
2022-10-03,2317,90.53,92.61,90.08,92.16,9641136
2022-10-04,2317,92.43,93.25,91.63,92.59,7572896
2022-10-05,2317,93.19,93.26,92.31,93.05,10146708
2022-10-06,2317,93.32,95.31,92.6,94.7,7940032
2022-10-07,2317,94.2,95.41,93.46,94.29,7752031
2022-10-10,2317,94.72,95.67,94.4,94.62,5244138
2022-10-11,2317,94.28,95.9,93.36,95.09,11355468
2022-10-12,2317,95.56,98.37,94.46,97.1,12193304
2022-10-13,2317,96.6,98.63,96.0,97.08,11769599
2022-10-14,2317,97.45,97.82,96.04,96.46,9334056
2022-10-17,2317,96.88,97.18,96.04,97.02,11927508
2022-10-18,2317,97.3,100.19,97.21,99.78,13377659
2022-10-19,2317,99.77,100.73,99.54,100.69,10846651
2022-10-20,2317,99.9,102.0,99.88,101.14,12421446
2022-10-21,2317,100.95,102.43,100.2,101.42,12419389
2022-10-24,2317,101.47,102.03,100.76,101.54,13343744
2022-10-25,2317,101.8,102.06,100.72,100.95,10246853
2022-10-26,2317,100.91,101.43,100.18,101.43,10395110
2022-10-27,2317,100.88,101.38,99.51,100.37,10715815
2022-10-28,2317,100.43,101.39,99.21,99.34,10084116
2022-10-31,2317,98.83,102.03,97.6,100.96,9602364
2022-11-01,2317,101.37,101.91,100.22,100.57,9837228
2022-11-02,2317,100.86,101.41,100.37,101.16,11956625
2022-11-03,2317,100.54,102.22,100.02,101.11,12217616
2022-11-04,2317,101.06,101.88,98.88,99.44,8117855
2022-11-07,2317,100.05,100.75,95.59,96.62,11872735
2022-11-08,2317,96.5,98.11,95.36,97.34,10192300
2022-11-09,2317,96.75,99.63,95.79,99.58,8657735
2022-11-10,2317,100.12,103.31,99.16,102.05,8487627
2022-11-11,2317,102.66,102.66,98.81,100.04,11282204
2022-11-14,2317,100.22,101.01,99.46,99.98,12897813
2022-11-15,2317,100.04,102.04,98.92,101.67,6914715
2022-11-16,2317,101.97,102.51,100.96,102.24,9872836
2022-11-17,2317,102.63,102.8,100.63,101.59,6917739
2022-11-18,2317,101.61,102.36,100.84,101.97,9703829
2022-11-21,2317,102.2,104.09,101.46,103.28,9001125
2022-11-22,2317,103.39,103.93,101.86,102.93,9916792
2022-11-23,2317,102.36,104.44,101.98,103.43,8039616
2022-11-24,2317,103.71,106.54,102.9,105.49,9483317
2022-11-25,2317,105.82,106.94,104.56,105.17,13918294
2022-11-28,2317,104.58,105.04,104.5,104.94,8838525
2022-11-29,2317,105.23,105.85,103.7,104.68,9533142
2022-11-30,2317,104.44,105.95,104.42,104.72,9911136
2022-12-01,2317,105.05,105.67,103.89,104.52,8880114
2022-12-02,2317,104.52,107.77,103.78,106.29,9279299
2022-12-05,2317,106.53,106.92,105.43,106.13,9180525
2022-12-06,2317,106.28,107.39,105.6,106.57,12055120
2022-12-07,2317,107.69,108.35,106.09,107.14,7905666
2022-12-08,2317,106.84,109.82,106.31,108.97,9684912
2022-12-09,2317,108.63,109.22,107.3,108.69,9621777
2022-12-12,2317,109.17,109.43,106.08,107.04,9679365
2022-12-13,2317,107.83,108.14,106.92,107.85,10886030
2022-12-14,2317,107.53,108.05,106.27,107.05,6666152
2022-12-15,2317,106.45,108.99,105.59,107.78,12005219
2022-12-16,2317,107.65,108.98,106.9,108.68,8376924
2022-12-19,2317,108.27,111.8,107.07,110.25,8037939
2022-12-20,2317,109.9,113.42,109.81,112.66,11507885
2022-12-21,2317,112.37,113.64,99.54,100.53,29230682
2022-12-22,2317,100.48,102.57,99.22,101.78,7736572
2022-12-23,2317,101.97,102.89,100.22,100.87,9591546
2022-12-26,2317,100.92,101.68,99.93,100.65,10598159
2022-12-27,2317,100.53,101.95,99.52,101.13,9023222
2022-12-28,2317,100.52,102.43,99.4,102.02,8412733
2022-12-29,2317,102.31,103.71,100.83,102.02,9156521
2022-12-30,2317,101.71,102.07,100.1,100.96,9314497
2023-01-02,2317,101.24,102.98,100.86,102.43,6517430
2023-01-03,2317,102.03,103.59,101.95,102.25,7234878
2023-01-04,2317,102.38,102.99,99.45,99.9,6285000
2023-01-05,2317,99.69,100.48,98.31,99.93,7607422
2023-01-06,2317,99.75,100.88,99.16,100.6,11488207
2023-01-09,2317,100.74,101.01,99.77,100.27,6305209
2023-01-10,2317,100.51,104.46,100.05,103.16,4724347
2023-01-11,2317,103.33,104.05,101.21,101.82,6523684
2023-01-12,2317,101.61,103.74,100.92,102.99,6679342
2023-01-13,2317,102.81,104.2,100.86,101.93,8533953
2023-01-16,2317,101.34,102.39,100.02,100.99,7247898
2023-01-17,2317,100.4,101.52,99.32,100.57,6233927
2023-01-18,2317,101.07,101.41,98.36,99.67,6885940
2023-01-19,2317,99.69,100.13,98.19,99.23,8215902
2023-01-20,2317,99.31,100.97,98.72,100.55,6476463
2023-01-23,2317,100.96,102.93,100.73,102.35,9216489
2023-01-24,2317,102.3,103.79,101.89,102.54,6591321
2023-01-25,2317,102.0,103.03,101.7,102.28,6300478
2023-01-26,2317,102.04,102.31,100.74,101.45,6795222
2023-01-27,2317,102.4,102.95,100.67,101.53,7965694
2023-01-30,2317,101.64,102.26,100.79,101.48,6311685
2023-01-31,2317,101.49,101.68,99.69,100.9,10379050
2023-02-01,2317,101.17,102.22,101.06,101.13,8342996
2023-02-02,2317,102.06,102.6,99.67,100.64,6864316
2023-02-03,2317,100.44,104.42,99.58,103.32,7659490
2023-02-06,2317,103.04,104.08,101.98,103.63,6556619
2023-02-07,2317,103.77,106.24,102.82,105.11,4621270
2023-02-08,2317,104.97,107.04,104.09,105.91,8078629
2023-02-09,2317,105.52,106.04,105.4,105.59,6561989
2023-02-10,2317,104.98,105.66,102.92,103.76,7309420
2023-02-13,2317,103.37,103.86,102.89,103.17,7325336
2023-02-14,2317,103.46,103.84,100.55,101.31,8762725
2023-02-15,2317,101.63,101.96,101.22,101.73,9187838
2023-02-16,2317,102.49,103.8,101.64,102.38,7263171
2023-02-17,2317,102.19,102.63,100.86,101.23,6501334
2023-02-20,2317,101.92,102.91,101.26,101.74,9292635
2023-02-21,2317,101.73,102.76,101.2,102.19,8788945
2023-02-22,2317,101.89,102.68,101.16,102.39,8527076
2023-02-23,2317,101.92,103.15,100.89,102.03,5575003
2023-02-24,2317,101.94,104.4,100.87,103.69,10842985
2023-02-27,2317,103.79,105.02,103.58,104.97,9528100
2023-02-28,2317,104.63,107.21,104.23,106.68,7398155
2023-03-01,2317,106.78,108.64,105.0,108.09,6412828
2023-03-02,2317,107.63,109.41,106.92,108.83,9763611
2023-03-03,2317,108.67,109.2,108.33,108.51,9492804
2023-03-06,2317,108.7,109.53,108.13,108.9,10573214
2023-03-07,2317,109.52,111.09,108.27,110.27,8018118
2023-03-08,2317,110.79,111.83,109.5,110.03,7228365
2023-03-09,2317,109.73,111.2,108.74,109.79,7675591
2023-03-10,2317,109.45,109.86,107.86,108.44,10868926
2023-03-13,2317,109.43,109.67,107.17,107.21,12162345
2023-03-14,2317,107.13,109.75,106.31,108.93,9281079
2023-03-15,2317,107.85,108.14,105.84,107.27,12755999
2023-03-16,2317,106.86,107.72,106.03,106.96,10262865
2023-03-17,2317,108.31,109.45,103.2,103.74,8159234
2023-03-20,2317,103.95,105.66,103.13,104.99,9170035
2023-03-21,2317,105.3,106.31,104.55,105.53,12114023
2023-03-22,2317,105.19,105.83,103.21,103.53,8841259
2023-03-23,2317,103.47,105.3,103.02,105.16,9658859
2023-03-24,2317,105.39,106.22,104.66,105.23,7760045
2023-03-27,2317,104.97,105.48,103.78,104.7,10406198
2023-03-28,2317,104.54,107.04,103.63,105.76,9928301
2023-03-29,2317,105.48,106.82,105.1,106.56,11187972
2023-03-30,2317,106.5,106.96,106.3,106.69,12698140
2023-03-31,2317,106.5,106.86,105.27,106.45,11563811
2023-04-03,2317,106.94,107.52,104.86,105.24,9395222
2023-04-04,2317,104.68,105.63,103.74,104.27,11106348
2023-04-05,2317,104.5,104.89,104.24,104.66,11043255
2023-04-06,2317,104.82,104.86,102.46,103.08,13350983
2023-04-07,2317,102.32,105.05,100.96,104.07,16564311
2023-04-10,2317,103.5,105.5,102.22,104.69,9695310
2023-04-11,2317,104.34,106.82,103.92,106.02,8459759
2023-04-12,2317,105.87,106.13,105.45,106.04,10658017
2023-04-13,2317,106.07,107.02,105.47,105.96,12829528
2023-04-14,2317,106.78,107.89,104.25,104.73,9532168
2023-04-17,2317,104.98,106.1,104.91,105.01,10855493
2023-04-18,2317,104.94,106.18,102.34,102.37,7514105
2023-04-19,2317,102.94,103.69,102.5,102.67,7388526
2023-04-20,2317,102.19,103.49,101.49,102.82,9138700
2023-04-21,2317,103.06,106.22,102.06,105.08,9688934
2023-04-24,2317,104.96,105.87,104.51,104.86,13536253
2023-04-25,2317,104.95,105.49,103.51,103.95,14618768
2023-04-26,2317,103.67,104.31,100.52,101.09,28178404
2023-04-27,2317,101.33,102.36,99.98,100.6,9908727
2023-04-28,2317,100.39,100.63,100.16,100.19,8597457
2023-05-01,2317,100.02,101.77,99.56,101.3,12141693
2023-05-02,2317,101.41,101.99,99.57,100.19,10083117
2023-05-03,2317,100.51,101.1,98.99,100.29,9667493
2023-05-04,2317,100.54,101.31,97.66,98.26,9093287
2023-05-05,2317,97.5,98.73,95.44,95.79,11259297
2023-05-08,2317,95.39,96.22,93.45,93.98,10349376
2023-05-09,2317,93.9,94.29,93.78,93.98,12001738
2023-05-10,2317,93.59,95.93,93.16,95.77,9834871
2023-05-11,2317,95.97,96.52,95.06,95.59,14165225
2023-05-12,2317,96.22,97.35,94.25,95.01,6431574
2023-05-15,2317,94.82,95.65,94.65,95.07,10332187
2023-05-16,2317,95.52,96.65,95.35,96.22,9520075
2023-05-17,2317,96.39,106.15,96.01,105.62,34885993
2023-05-18,2317,105.79,106.64,104.73,105.51,9696576
2023-05-19,2317,105.12,105.73,103.83,104.45,7906497
2023-05-22,2317,104.83,105.96,103.56,104.78,6788477
2023-05-23,2317,104.66,105.32,102.82,103.35,7709664
2023-05-24,2317,103.55,103.62,101.41,102.99,8462854
2023-05-25,2317,102.75,105.18,102.1,104.32,9737842
2023-05-26,2317,104.97,104.97,103.08,104.1,8440225
2023-05-29,2317,104.91,106.31,102.61,102.85,8442653
2023-05-30,2317,103.03,105.0,101.87,103.75,8491523
2023-05-31,2317,104.14,107.1,103.74,106.61,10024701
2023-06-01,2317,106.43,106.97,104.84,105.62,7663244
2023-06-02,2317,106.11,106.58,102.51,103.98,8298788
2023-06-05,2317,104.24,106.77,103.38,105.58,8117458
2023-06-06,2317,106.63,107.52,105.65,107.0,7700120
2023-06-07,2317,107.01,107.96,106.46,107.67,9141529
2023-06-08,2317,108.07,108.8,106.15,106.71,8908028
2023-06-09,2317,106.89,108.69,106.16,107.61,5579905
2023-06-12,2317,106.83,108.07,105.81,107.15,8814222
2023-06-13,2317,107.56,107.84,106.96,107.8,5721335
2023-06-14,2317,108.5,109.63,106.44,107.37,7089645
2023-06-15,2317,107.45,108.57,105.3,106.11,5467321
2023-06-16,2317,105.3,107.25,104.96,106.27,5797438
2023-06-19,2317,106.51,108.09,104.94,107.34,8050644
2023-06-20,2317,107.57,108.09,105.36,106.54,7511536
2023-06-21,2317,105.92,107.72,105.31,107.05,5909033
2023-06-22,2317,107.24,107.88,106.76,106.79,6734388
2023-06-23,2317,106.88,107.55,105.76,106.22,6497793
2023-06-26,2317,106.63,107.39,105.09,106.33,8613770
2023-06-27,2317,106.91,109.6,106.77,108.27,7872499
2023-06-28,2317,108.87,110.2,107.94,109.88,7088579
2023-06-29,2317,109.27,112.67,109.13,112.34,7168934
2023-06-30,2317,112.32,116.16,111.4,115.42,6836293
2023-07-03,2317,115.6,116.26,114.95,115.96,7979332
2023-07-04,2317,116.56,118.14,115.69,117.28,7997631
2023-07-05,2317,116.98,117.62,116.37,116.47,7529524
2023-07-06,2317,116.14,118.88,115.74,117.97,5840103
2023-07-07,2317,117.49,121.01,116.69,120.91,7380653
2023-07-10,2317,121.87,122.26,121.42,121.9,9426731
2023-07-11,2317,122.29,123.76,121.01,123.31,8187397
2023-07-12,2317,123.02,124.41,121.47,123.62,5846074
2023-07-13,2317,123.31,123.85,121.74,122.46,8503423
2023-07-14,2317,122.49,124.05,121.45,123.17,5317562
2023-07-17,2317,122.77,125.31,121.86,124.79,7145424
2023-07-18,2317,124.86,126.16,123.35,125.55,8283935
2023-07-19,2317,125.9,126.43,124.04,126.03,6039849
2023-07-20,2317,125.89,126.83,125.36,126.24,6442826
2023-07-21,2317,125.63,129.34,124.55,128.07,6968751
2023-07-24,2317,127.99,129.12,127.78,128.92,8469421
2023-07-25,2317,129.04,130.46,128.37,129.88,7161351
2023-07-26,2317,129.92,130.97,126.4,127.19,10536591
2023-07-27,2317,126.86,127.69,124.82,125.69,5493444
2023-07-28,2317,125.82,126.95,125.12,126.63,6751886
2023-07-31,2317,125.96,126.94,124.31,125.98,8271650
2023-08-01,2317,126.12,126.78,122.55,122.74,8488403
2023-08-02,2317,122.42,124.14,122.16,124.07,7136746
2023-08-03,2317,123.81,124.27,122.79,123.87,8833033
2023-08-04,2317,124.27,124.69,124.0,124.2,7473199
2023-08-07,2317,123.18,123.82,121.89,123.35,9579842
2023-08-08,2317,123.41,125.62,123.19,124.16,7042627
2023-08-09,2317,124.17,126.28,123.15,125.86,7821028
2023-08-10,2317,125.43,126.34,123.78,124.63,11231942
2023-08-11,2317,124.47,125.94,122.99,124.23,8861572
2023-08-14,2317,123.82,124.04,121.18,121.93,7955765
2023-08-15,2317,121.16,124.47,120.32,124.3,9668240
2023-08-16,2317,123.44,124.05,119.1,120.48,12480693
2023-08-17,2317,120.39,120.71,118.88,119.91,11807132
2023-08-18,2317,119.89,122.07,119.17,121.74,11600569
2023-08-21,2317,120.86,121.74,120.27,121.19,6575581
2023-08-22,2317,121.44,123.19,121.35,121.56,10497048
2023-08-23,2317,121.81,123.24,121.6,123.0,9442300
2023-08-24,2317,122.72,124.54,122.18,123.16,6650049
2023-08-25,2317,123.4,124.31,121.96,122.86,12327839
2023-08-28,2317,122.65,124.15,121.02,121.25,9396885
2023-08-29,2317,121.57,132.39,121.35,131.24,42807546
2023-08-30,2317,130.64,131.63,128.86,129.38,9977600
2023-08-31,2317,130.3,131.31,129.63,130.09,10923009
2023-09-01,2317,130.56,131.38,127.84,128.82,7057916
2023-09-04,2317,128.05,129.71,125.2,125.37,11152168
2023-09-05,2317,125.25,125.98,122.87,124.44,10910842
2023-09-06,2317,125.08,125.52,123.76,125.04,11600833
2023-09-07,2317,124.97,126.95,124.65,126.41,8562626
2023-09-08,2317,126.6,127.24,124.09,125.05,10847448
2023-09-11,2317,124.51,125.14,123.13,123.49,8504507
2023-09-12,2317,122.73,127.81,121.86,126.04,11930470
2023-09-13,2317,126.35,128.99,126.14,127.38,9732449
2023-09-14,2317,126.52,126.94,124.41,126.11,9717862
2023-09-15,2317,127.16,131.46,125.43,129.14,15344575
2023-09-18,2317,129.26,130.61,128.48,129.68,10317864
2023-09-19,2317,129.44,130.95,128.47,130.88,8867573
2023-09-20,2317,130.81,131.4,128.63,129.99,9745353
2023-09-21,2317,130.1,132.58,129.23,131.83,7952914
2023-09-22,2317,132.28,133.72,132.2,132.4,7624556
2023-09-25,2317,133.13,134.05,131.2,131.58,7702565
2023-09-26,2317,131.18,132.46,129.22,130.53,8264161
2023-09-27,2317,130.87,131.91,130.13,131.74,10586990
2023-09-28,2317,130.84,132.9,129.72,132.04,13190769
2023-09-29,2317,131.75,132.43,130.07,131.01,10065514
2023-10-02,2317,130.42,132.99,130.02,131.99,9601021
2023-10-03,2317,131.25,135.39,131.13,134.73,10082510
2023-10-04,2317,134.82,137.21,133.3,136.46,10359375
2023-10-05,2317,136.85,138.59,136.07,137.83,7997103
2023-10-06,2317,138.65,139.27,134.64,136.5,7493753
2023-10-09,2317,136.91,137.55,133.78,134.76,9404233
2023-10-10,2317,134.59,135.5,133.41,134.56,12749664
2023-10-11,2317,134.35,134.87,132.67,134.27,10722307
2023-10-12,2317,133.22,133.58,130.33,131.24,9344998
2023-10-13,2317,131.15,133.61,129.96,132.08,9461979
2023-10-16,2317,131.21,134.69,130.35,133.93,10317138
2023-10-17,2317,133.79,134.81,130.17,131.21,11367432
2023-10-18,2317,131.18,133.59,130.5,132.44,9348195
2023-10-19,2317,132.42,134.73,131.11,133.74,10259394
2023-10-20,2317,134.98,136.95,134.42,135.75,9807215
2023-10-23,2317,136.08,138.18,135.98,136.55,11637528
2023-10-24,2317,136.86,140.78,136.17,139.61,8788356
2023-10-25,2317,139.97,142.07,138.78,140.82,10220140
2023-10-26,2317,140.24,143.51,138.36,142.18,8568214
2023-10-27,2317,141.66,145.63,141.17,144.78,10926402
2023-10-30,2317,144.72,149.24,142.89,147.66,8389352
2023-10-31,2317,148.1,148.49,146.98,147.93,12286270
2023-11-01,2317,148.43,149.64,146.29,147.08,8606577
2023-11-02,2317,147.4,151.54,145.58,150.21,7770778
2023-11-03,2317,151.27,152.26,146.94,148.36,7064629
2023-11-06,2317,147.71,150.02,147.2,149.09,6850016
2023-11-07,2317,147.72,148.79,146.37,148.58,8455402
2023-11-08,2317,148.91,149.28,145.4,146.7,7702386
2023-11-09,2317,146.65,149.03,145.74,146.17,8112481
2023-11-10,2317,145.61,147.63,145.08,147.58,8844529
2023-11-13,2317,147.44,148.86,146.6,147.01,7521932
2023-11-14,2317,147.2,148.21,143.05,144.37,6163367
2023-11-15,2317,143.64,144.8,141.92,144.08,7087325
2023-11-16,2317,143.69,143.75,141.64,141.75,8401705
2023-11-17,2317,141.93,142.8,138.79,139.33,7694983
2023-11-20,2317,139.8,140.24,137.18,137.79,6693122
2023-11-21,2317,138.09,139.59,137.13,138.97,5316729
2023-11-22,2317,138.91,139.55,137.33,138.43,8230245
2023-11-23,2317,138.41,138.44,130.7,131.23,32054648
2023-11-24,2317,131.06,131.53,127.09,128.9,6485498
2023-11-27,2317,128.36,129.14,127.28,128.19,6060889
2023-11-28,2317,128.32,130.96,127.72,129.74,7393375
2023-11-29,2317,130.49,131.34,128.66,129.44,6491173
2023-11-30,2317,129.56,130.76,128.25,128.67,7188300
2023-12-01,2317,128.85,129.09,128.56,128.99,5480554
2023-12-04,2317,128.52,129.59,128.36,129.07,6504672
2023-12-05,2317,129.32,130.17,121.71,122.3,16941985
2023-12-06,2317,121.92,122.78,120.62,121.65,7401150
2023-12-07,2317,121.38,123.97,120.15,123.53,7193540
2023-12-08,2317,124.44,125.47,122.55,123.19,6175155
2023-12-11,2317,123.29,125.95,122.22,125.18,8197525
2023-12-12,2317,125.63,127.03,124.59,126.04,6145989
2023-12-13,2317,125.42,129.74,125.34,128.81,6907202
2023-12-14,2317,128.88,129.83,127.68,127.96,7016803
2023-12-15,2317,127.29,130.47,126.09,130.13,7181880
2023-12-18,2317,130.67,131.03,129.89,130.4,6337786
2023-12-19,2317,131.1,131.21,129.73,129.89,5593292
2023-12-20,2317,129.57,132.73,129.51,132.11,6861353
2023-12-21,2317,132.24,134.26,132.21,133.51,6823524
2023-12-22,2317,132.98,134.94,131.71,133.78,6626154
2023-12-25,2317,133.72,136.41,131.83,134.98,6028903
2023-12-26,2317,135.69,136.55,135.18,136.26,6656259
2023-12-27,2317,136.07,136.79,134.79,136.08,5301253
2023-12-28,2317,136.44,137.56,134.28,134.52,8317718
2023-12-29,2317,134.49,136.97,133.22,136.7,10345741
2024-01-01,2317,136.72,138.13,134.4,135.28,5590090
2024-01-02,2317,134.75,136.16,134.63,136.03,9574702
2024-01-03,2317,136.21,137.35,133.81,134.7,8230117
2024-01-04,2317,134.78,135.75,134.43,135.35,7731285
2024-01-05,2317,135.58,137.0,134.18,135.18,6876560
2024-01-08,2317,134.77,134.85,131.27,131.68,8395616
2024-01-09,2317,132.66,133.71,130.05,131.84,9234333
2024-01-10,2317,131.65,133.82,131.1,133.59,8184298
2024-01-11,2317,133.06,134.08,132.36,132.62,6287038
2024-01-12,2317,132.5,132.77,130.2,130.87,9325427
2024-01-15,2317,130.52,131.91,130.04,131.8,9514122
2024-01-16,2317,131.99,134.68,130.28,133.24,7828701
2024-01-17,2317,133.1,137.02,131.93,135.65,6042480
2024-01-18,2317,134.99,135.14,132.84,134.11,12639597
2024-01-19,2317,134.57,136.18,132.82,133.73,8753959
2024-01-22,2317,134.02,135.29,132.32,133.37,9587149
2024-01-23,2317,132.52,134.6,132.41,133.32,10015904
2024-01-24,2317,132.71,135.04,130.79,134.56,8911533
2024-01-25,2317,135.0,135.39,132.4,132.63,10013377
2024-01-26,2317,132.8,133.16,130.04,131.2,9505065
2024-01-29,2317,131.4,132.04,125.67,127.16,9954916
2024-01-30,2317,126.8,128.71,126.05,128.34,8756848
2024-01-31,2317,128.27,130.58,127.92,130.44,11200306
2024-02-01,2317,130.32,131.66,129.9,130.21,6340998
2024-02-02,2317,130.08,130.11,123.26,124.51,34409501
2024-02-05,2317,124.72,125.22,123.82,125.12,11312146
2024-02-06,2317,125.48,127.89,125.36,126.87,9639335
2024-02-07,2317,127.52,128.86,125.17,125.44,9639487
2024-02-08,2317,125.89,125.98,125.49,125.85,9837503
2024-02-09,2317,125.93,126.98,120.72,122.06,8776190
2024-02-12,2317,121.48,125.32,120.62,124.12,30945454
2024-02-13,2317,124.05,125.5,123.49,124.36,10311091
2024-02-14,2317,123.9,124.73,123.17,123.47,11471931
2024-02-15,2317,123.09,125.23,122.73,124.38,7463512
2024-02-16,2317,124.35,125.36,122.7,123.52,11760316
2024-02-19,2317,123.33,124.88,121.88,122.09,9226535
